status,year,authors,title,subfield,journal_canonical,journal_tier,in_paper,paper_filename,in_zotero,zotero_key,zotero_collection,norm_key
zotero_only,2018,"Defond, Mark L.; Francis, Jere R.; Hallman, Nicholas J.",Awareness of SEC Enforcement and Auditor Reporting Decisions,audit,,,False,,True,8636CLDY,integrity_propaganda_audit,2018::awareness of sec enforcement and auditor reporting decisions
zotero_only,2018,"Dimmock, Stephen G.; Gerken, William C.; Graham, Nathaniel P.",Is Fraud Contagious? Coworker Influence on Misconduct by Financial Advisors,fraud_enforcement,,,False,,True,X3X7FDRP,integrity_propaganda_audit+english,2018::is fraud contagious coworker influence on misconduct by financial advisors
zotero_only,2018,"Che, Limei; Langli, John Christian; Svanström, Tobias","Education, experience, and audit effort",audit,,,False,,True,SU3SBCYB,integrity_propaganda_audit,2018::education experience and audit effort
zotero_only,2018,,Audit personnel salaries and audit quality,audit,,,False,,True,MMG9WFU3,english,2018::audit personnel salaries and audit quality
zotero_only,2017,"DeFond, Mark; Erkens, David H.; Zhang, Jieying",Do Client Characteristics Really Drive the Big N Audit Quality Effect? New Evidence from Propensity Score Matching,audit,,,False,,True,X6HTPL2W,integrity_propaganda_audit,2017::do client characteristics really drive the big n audit quality effect new evidence from propensity score matching
zotero_only,2017,"Cantoni, Davide; Chen, Yuyu; Yang, David Y.; Yuchtman, Noam; Zhang, Y. Jane",Curriculum and Ideology,culture_propaganda,,,False,,True,3Q6SK9AY,integrity_propaganda_audit,2017::curriculum and ideology
zotero_only,2017,"Bernile, Gennaro; Bhagwat, Vineet; Rau, P. Raghavendra",What Doesn't Kill You Will Only Make You More Risk-Loving: Early-Life Disasters and CEO Behavior,governance_comp,,,False,,True,UAL4DXCY,integrity_propaganda_audit,2017::what doesn t kill you will only make you more risk loving early life disasters and ceo behavior
zotero_only,2017,"He, Xianjie; Pittman, Jeffrey A; Rui, Oliver M; Wu, Donghui",Do social ties between external auditors and audit committee members affect audit quality?,audit,,,False,,True,YVB8IN4E,integrity_propaganda_audit,2017::do social ties between external auditors and audit committee members affect audit quality
zotero_only,2017,,The Affordable Care Act and its effects on physician leadership: a qualitative systematic review,healthcare,,,False,,True,TUGMH6PR,english,2017::the affordable care act and its effects on physician leadership a qualitative systematic review
zotero_only,2016,"DeFond, Mark L.; Lim, Chee Yeow; Zang, Yoonseok",Client Conservatism and Auditor-Client Contracting,audit,,,False,,True,B6K87YSQ,integrity_propaganda_audit,2016::client conservatism and auditor client contracting
zotero_only,2016,"Lennox, Clive; Wu, Xi; Zhang, Tianyu",The effect of audit adjustments on earnings quality: Evidence from China,audit,,,False,,True,5RHSB8F7,integrity_propaganda_audit,2016::the effect of audit adjustments on earnings quality evidence from china
zotero_only,2016,,Early performance of accountable care organizations in Medicare,healthcare,,,False,,True,DBFA86QW,english,2016::early performance of accountable care organizations in medicare
zotero_only,2015,"Ke, Bin; Lennox, Clive S.; Xin, Qingquan",The Effect of China's Weak Institutional Environment on the Quality of Big 4 Audits,audit,,,False,,True,E4IN9TPR,integrity_propaganda_audit+english,2015::the effect of china s weak institutional environment on the quality of big 4 audits
zotero_only,2015,"Adena, Maja; Enikolopov, Ruben; Petrova, Maria; Santarosa, Veronica; Zhuravskaya, Ekaterina",Radio and the Rise of The Nazis in Prewar Germany,culture_propaganda,,,False,,True,W88442JK,integrity_propaganda_audit,2015::radio and the rise of the nazis in prewar germany
zotero_only,2015,"Piotroski, Joseph D.; Wong, T. J.; Zhang, Tianyu",Political Incentives to Suppress Negative Information: Evidence from Chinese Listed Firms,unknown,,,False,,True,YBTYW48P,integrity_propaganda_audit+english,2015::political incentives to suppress negative information evidence from chinese listed firms
zotero_only,2015,,Behavioral implications of Big Data's impact on audit judgment and decision making and future research directions,audit,,,False,,True,22QCVXRG,english,2015::behavioral implications of big data s impact on audit judgment and decision making and future research directions
zotero_only,2015,,Big data analytics in financial statement audits,audit,,,False,,True,NGEM2VV5,english,2015::big data analytics in financial statement audits
zotero_only,2015,,"Unraveling the black box of cost behavior: An empirical investigation of risk drivers, managerial resource procurement, and cost elasticity",unknown,,,False,,True,S9PFDFLS,english,2015::unraveling the black box of cost behavior an empirical investigation of risk drivers managerial resource procurement and cost elasticity
zotero_only,2014,"Yanagizawa-Drott, David",Propaganda and Conflict: Evidence from the Rwandan Genocide,culture_propaganda,,,False,,True,RGPCTTLU,integrity_propaganda_audit,2014::propaganda and conflict evidence from the rwandan genocide
zotero_only,2013,"Gul, Ferdinand A.; Wu, Donghui; Yang, Zhifeng",Do Individual Auditors Affect Audit Quality? Evidence from Archival Data,audit,,,False,,True,6GKPL2V2,integrity_propaganda_audit+english,2013::do individual auditors affect audit quality evidence from archival data
zotero_only,2013,,Door-to-balloon time and mortality among patients undergoing primary PCI,healthcare,,,False,,True,RD9QR4SX,english,2013::door to balloon time and mortality among patients undergoing primary pci
zotero_only,2012,"Piotroski, Joseph D; Wong, TJ",Institutions and information environment of Chinese listed firms,institutions_econ,,,False,,True,TVYSEKPB,integrity_propaganda_audit,2012::institutions and information environment of chinese listed firms
zotero_only,2012,,Causal inference without balance checking: Coarsened exact matching,methodology,,,False,,True,IH7SLYKU,english,2012::causal inference without balance checking coarsened exact matching
zotero_only,2011,"Heilmann, Sebastian; Perry, Elizabeth J.",Embracing Uncertainty: Guerrilla Policy Style and Adaptive Governance in China,governance_comp,,,False,,True,L2QIHNUU,integrity_propaganda_audit,2011::embracing uncertainty guerrilla policy style and adaptive governance in china
zotero_only,2011,,Hospital readmissions and the Affordable Care Act: paying for coordinated quality care,healthcare,,,False,,True,MVN34RE8,english,2011::hospital readmissions and the affordable care act paying for coordinated quality care
zotero_only,2010,"Algan, Yann; Cahuc, Pierre",Inherited Trust and Growth,culture_propaganda,,,False,,True,7SCZWFXI,integrity_propaganda_audit,2010::inherited trust and growth
zotero_only,2010,"Chen, Shimin; Sun, Sunny YJ; Wu, Donghui","Client importance, institutional improvements, and audit quality in China: An office and individual auditor level analysis",audit,,,False,,True,RUQXJ8H9,integrity_propaganda_audit,2010::client importance institutional improvements and audit quality in china an office and individual auditor level analysis
zotero_only,2010,,Green Paper: Audit Policy: Lessons from the Crisis,audit,,,False,,True,YPUIAR4Q,english,2010::green paper audit policy lessons from the crisis
zotero_only,2009,"Berkman, Henk; Cole, Rebel A.; Fu, Lawrence J.",Expropriation through loan guarantees to related parties: Evidence from China,debt_capital_structure,,,False,,True,NHH4K37K,integrity_propaganda_audit,2009::expropriation through loan guarantees to related parties evidence from china
zotero_only,2009,,Rehospitalizations among patients in the Medicare fee-for-service program,healthcare,,,False,,True,PPVNNI9Y,english,2009::rehospitalizations among patients in the medicare fee for service program
zotero_only,2008,"GUISO, LUIGI; SAPIENZA, PAOLA; ZINGALES, LUIGI",Trusting the Stock Market,culture_propaganda,,,False,,True,3E3ZZJ6V,integrity_propaganda_audit,2008::trusting the stock market
zotero_only,2008,"Hennes, Karen M.; Leone, Andrew J.; Miller, Brian P.",The Importance of Distinguishing Errors from Irregularities in Restatement Research: The Case of Restatements and CEO/CFO Turnover,audit,,,False,,True,ZNQLXX3X,integrity_propaganda_audit,2008::the importance of distinguishing errors from irregularities in restatement research the case of restatements and ceo cfo turnover
zotero_only,2008,,The auditor's reporting model: A literature overview and research synthesis,audit,,,False,,True,XTT99KXZ,english,2008::the auditor s reporting model a literature overview and research synthesis
zotero_only,2007,"DeFond, Mark; Hung, Mingyi; Trezevant, Robert",Investor protection and the information content of annual earnings announcements: International evidence,unknown,,,False,,True,B8JR9ARY,integrity_propaganda_audit,2007::investor protection and the information content of annual earnings announcements international evidence
zotero_only,2007,"Williamson, Oliver E.; Boersch, Cornelius; Elschen, Rainer","The Economic Institutions of Capitalism. Firms, Markets, Relational Contracting",institutions_econ,,,False,,True,3FJ62FKW,integrity_propaganda_audit,2007::the economic institutions of capitalism firms markets relational contracting
zotero_only,2006,"Greif, Avner",Institutions and the Path to the Modern Economy: Lessons from Medieval Trade,institutions_econ,,,False,,True,JTQCD9KK,integrity_propaganda_audit,2006::institutions and the path to the modern economy lessons from medieval trade
zotero_only,2006,,Strategies for reducing the door-to-balloon time in acute myocardial infarction,healthcare,,,False,,True,WLRA3FBU,english,2006::strategies for reducing the door to balloon time in acute myocardial infarction
zotero_only,2005,"Winfield, Betty Houchin; Peng, Zengjun",Market or Party Controls?: Chinese Media in Transition,unknown,,,False,,True,K2FHIQ8Q,integrity_propaganda_audit,2005::market or party controls chinese media in transition
zotero_only,2005,"Allen, Franklin; Qian, Jun; Qian, Meijun","Law, finance, and economic growth in China",unknown,,,False,,True,GESB5ABU,integrity_propaganda_audit+english,2005::law finance and economic growth in china
zotero_only,2004,"Guiso, Luigi; Sapienza, Paola; Zingales, Luigi",The Role of Social Capital in Financial Development,institutions_econ,,,False,,True,4GD9PPWC,integrity_propaganda_audit,2004::the role of social capital in financial development
zotero_only,1998,"Becker, Connie L.; Defond, Mark L.; Jiambalvo, James; Subramanyam, K.r.",The Effect of Audit Quality on Earnings Management,audit,,,False,,True,LHHKAKCR,integrity_propaganda_audit,1998::the effect of audit quality on earnings management
zotero_only,1997,"Knack, Stephen; Keefer, Philip",Does Social Capital Have an Economic Payoff? A Cross-Country Investigation,institutions_econ,,,False,,True,BSEEPHB7,integrity_propaganda_audit,1997::does social capital have an economic payoff a cross country investigation
zotero_only,1995,"Montinola, Gabriella; Qian, Yingyi; Weingast, Barry R","Federalism, Chinese style: the political basis for economic success in China",institutions_econ,,,False,,True,9Q9Z74US,integrity_propaganda_audit,1995::federalism chinese style the political basis for economic success in china
zotero_only,1992,"Kuhn, Philip A.",Soulstealers: The Chinese Sorcery Scare of 1768,culture_propaganda,,,False,,True,G5P7TGJT,integrity_propaganda_audit,1992::soulstealers the chinese sorcery scare of
zotero_only,1990,"North, Douglass C.","Institutions, Institutional Change and Economic Performance",institutions_econ,,,False,,True,2UDBZR8X,integrity_propaganda_audit,1990::institutions institutional change and economic performance
zotero_only,1983,"Watts, Ross L; Zimmerman, Jerold L","Agency problems, auditing, and the theory of the firm: Some evidence",audit,,,False,,True,QU3EJJVA,integrity_propaganda_audit+english,1983::agency problems auditing and the theory of the firm some evidence
zotero_only,1981,"Watts, Ross; Zimmerman, Jerold",The Markets for Independence and Independent Auditors,audit,,,False,,True,UWP9CL8Y,integrity_propaganda_audit+english,1981::the markets for independence and independent auditors
zotero_only,1981,,Auditor size and audit quality,audit,,,False,,True,P2HKGRV2,english,1981::auditor size and audit quality
zotero_only,1980,,The pricing of audit services: Theory and evidence,audit,,,False,,True,U4UYNUFM,english,1980::the pricing of audit services theory and evidence
zotero_only,1972,"Arrow, Kenneth J.",Gifts and Exchanges,institutions_econ,,,False,,True,6WE5GHYW,integrity_propaganda_audit,1972::gifts and exchanges
